COMARCA,ID_MUN,MUNICIPI,CULTIU,CAMPANYA,HA_IRTA_R,HA_IRTA_S,PROD_IRTA(t)_R,PROD_IRTA(t)_S,PROD_IRTA(t/ha)_R,PROD_IRTA(t/ha)_S
Gironès,17096,Llagostera,BLAT,2022,77.1194,215.0508,443.2866177181031,923.773430657928,5.806042013125421,4.407051998979947
Gironès,17096,Llagostera,BLAT,2023,48.3770764421807,203.4364826054431,289.16284274985816,955.670258387811,6.041548422826581,4.838097738047782
Gironès,17096,Llagostera,BLAT,2024,68.1988,193.1693,460.076210382912,1046.7892456411291,6.658874310064066,5.325250659287952
Gironès,17096,Llagostera,BLAT,2025,110.96322224191046,161.40094904860982,891.5866708323103,1055.163804908717,7.596560888426498,6.539630052613719
Gironès,17096,Llagostera,BLAT,2026,84.32361244261507,147.40730600293577,639.1868453783752,958.5684527196928,7.580164403100762,6.502855785863164
Gironès,17096,Llagostera,BLAT DE MORO,2022,13.6096,28.8638,139.34823696387338,277.41947295328424,9.605928067285896,9.62166846132565
Gironès,17096,Llagostera,BLAT DE MORO,2023,26.870552471809,12.396762977228,205.0080814531734,96.9233057715536,7.679281961166428,7.125528417726996
Gironès,17096,Llagostera,BLAT DE MORO,2024,1.8994,11.3426,18.338100275855453,105.2944580777418,9.568868474828513,9.10205052390294
Gironès,17096,Llagostera,BLAT DE MORO,2025,6.40807520976314,11.397986931146836,59.12731033399456,102.46420765796896,8.945766054411518,8.860715000721942
Gironès,17096,Llagostera,BLAT DE MORO,2026,13.168580082181997,11.39799762592751,123.53738228196856,98.76013093269358,9.38122269151275,8.664691305781615
Gironès,17096,Llagostera,ORDI,2022,89.08070000000001,398.615,536.0349610078911,1355.2665215833902,6.069190879968679,3.4586702357542696
Gironès,17096,Llagostera,ORDI,2023,76.71921477724929,347.9832018333497,448.7806852890148,1164.1160595518406,5.949700740378319,3.4619774262560226
Gironès,17096,Llagostera,ORDI,2024,123.4443,399.5023,947.6906467242918,1959.184775416271,7.528259027238039,4.900911133965565
Gironès,17096,Llagostera,ORDI,2025,64.4805145651256,400.6014860719608,507.1373745641508,2163.070036159861,7.786694681526485,5.390159635129033
Gironès,17096,Llagostera,ORDI,2026,88.15316793720498,380.1220308726763,722.7092262233239,2136.7610549443352,8.198335274100852,5.621250233875693
Gironès,17097,Llambilles,BLAT,2022,,11.5685,,45.00440084074404,,4.296451307846377
Gironès,17097,Llambilles,BLAT,2023,,18.9330980404903,,113.63450514269952,,5.82762195257952
Gironès,17097,Llambilles,BLAT,2024,1.856,18.3658,15.064056458697276,117.04315223676583,8.096887256977855,6.203077937354013
Gironès,17097,Llambilles,BLAT,2025,3.519907273464545,10.70469046034446,31.365965145805337,73.61521492856923,8.911020293705835,7.061210233517533
Gironès,17097,Llambilles,BLAT,2026,3.519907273464544,11.123493254115656,30.40977746734273,81.79108425649291,8.639368910821124,7.3530034484653
Gironès,17097,Llambilles,ORDI,2022,0.0472,24.8683,0.313661627075121,103.15309769175856,6.645373454981368,4.110198595112054
Gironès,17097,Llambilles,ORDI,2023,2.2548402783227,53.167027535055,13.459416571515373,179.09680758562357,6.030953557867289,3.3359646299026093
Gironès,17097,Llambilles,ORDI,2024,9.4786,67.2429,74.35719374734217,333.76443162365223,7.351162905915733,4.889096227986518
Gironès,17097,Llambilles,ORDI,2025,1.947198950033076,54.016589577074285,16.258868725348812,288.9040298128708,8.532233505014448,5.310136848416176
Gironès,17097,Llambilles,ORDI,2026,4.293659729023663,61.36781881120597,35.52912515955135,344.4638560099435,8.274788269640158,5.613102480791501
Gironès,17104,Madremanya,BLAT,2022,14.2396,30.429,85.46104870722506,146.09558180831257,6.022221668792565,4.85882132885022
Gironès,17104,Madremanya,BLAT,2023,13.3693937706818,33.163191329491,61.37375081610973,120.10096979459392,4.752991222935862,3.641425933253287
Gironès,17104,Madremanya,BLAT,2024,1.8342,28.4887,9.05493856449226,106.90667898808825,4.946535553941816,3.794805616121032
Gironès,17104,Madremanya,BLAT,2025,1.932548957076251,22.842977629962213,12.61434461183093,131.38319785465916,6.5273092128621375,5.950155475809104
Gironès,17104,Madremanya,BLAT,2026,1.932566325236645,32.416336739593056,14.13330670763529,197.7779549522496,7.313232422128979,6.101181528962991
Gironès,17104,Madremanya,ORDI,2022,1.0091,78.3252,6.954920490413427,320.7399330528344,6.89220145715333,4.032600509285681
Gironès,17104,Madremanya,ORDI,2023,1.00914069245,73.100580094476,5.356133781074814,208.8480802651114,5.307618472971443,2.832660068610695
Gironès,17104,Madremanya,ORDI,2024,11.6056,100.6031,76.87592047740092,424.26723689896886,6.66781434517727,4.288301330957097
Gironès,17104,Madremanya,ORDI,2025,13.429372852375016,68.30034764317185,95.44361713783368,314.98808353250814,7.176958010147647,4.657078252299347
Gironès,17104,Madremanya,ORDI,2026,13.42941225475435,89.16845782314584,107.2020113717558,469.37950541191793,7.98262867638184,5.263963478463111
Gironès,17122,Ordis,ORDI,2025,,57.04852069592532,,369.0355856261535,,6.491049982681253
Gironès,17138,la Pera,BLAT,2025,,4.793555016620941,,27.34227253654452,,5.722544574329924
Gironès,17151,Quart,BLAT,2022,2.7917,23.9228,10.550045941868184,94.964284405259,4.752249856653936,3.7008257624197154
Gironès,17151,Quart,BLAT,2023,0.2796322231402,50.200395373192,2.071810908909862,274.3253081319929,6.992108410099953,5.427974800588192
Gironès,17151,Quart,BLAT,2024,2.9221,58.6051,18.46838216218694,344.449546969305,6.57919348778154,5.789341300328839
Gironès,17151,Quart,BLAT,2025,,37.23634803175096,,248.50782922981543,,6.62271969128052
Gironès,17151,Quart,BLAT,2026,,24.39696685449452,,172.60538218336802,,7.074870544883733
Gironès,17151,Quart,ORDI,2022,,36.7476,,100.99635734438168,,2.9460727456139706
Gironès,17151,Quart,ORDI,2023,,13.80097426319,,41.20753408381695,,2.9768632446413874
Gironès,17151,Quart,ORDI,2024,0.894,49.0121,6.811793431950781,243.82352951811623,7.72148595336873,4.956446781896227
Gironès,17151,Quart,ORDI,2025,5.973846424844146,55.847196934992034,52.0552406183152,346.2701849606697,8.202405902035014,5.9889906061367935
Gironès,17151,Quart,ORDI,2026,3.40621566026489,41.94790742390224,29.82401273723264,237.2925515431524,8.75576173439157,5.656838829770595
Gironès,17164,Salt,BLAT,2022,19.2082,4.3937,117.98218928549858,24.347511944967987,6.390763062234931,5.119056480633938
Gironès,17164,Salt,BLAT,2023,18.86457254742028,21.9459117848538,134.2097586214103,130.71261502121394,7.107276640230875,5.850651895947059
Gironès,17164,Salt,BLAT,2024,29.6329,8.309800000000001,250.4681140136001,56.14646632494284,8.531489777380132,6.691294597102376
Gironès,17164,Salt,BLAT,2025,20.311468054730103,5.109337624613487,147.60725743810443,31.970608844457647,7.709617259603051,6.579294435383324
Gironès,17164,Salt,BLAT,2026,9.81749561403558,0.834726171037464,76.52142566656786,5.908566281333405,7.794393669722554,7.078448581514786
Gironès,17164,Salt,BLAT DE MORO,2022,57.6242,3.5141,651.2111934299288,36.94531143907945,10.59959299339894,10.476989005429562
Gironès,17164,Salt,BLAT DE MORO,2023,43.23401088283,0.0411555815694,462.7213017799025,0.386051192488352,9.792749030390658,9.380287624835518
Gironès,17164,Salt,BLAT DE MORO,2024,17.5768,,175.05154511148663,,9.935066272327113,
Gironès,17164,Salt,BLAT DE MORO,2025,16.155347245054404,,120.79899910596473,,8.091835582537456,
Gironès,17164,Salt,BLAT DE MORO,2026,35.045092796516094,,317.1160321621604,,9.04879989913126,
Gironès,17164,Salt,ORDI,2022,6.6448,,47.11546133648041,,7.272469422758351,
Gironès,17164,Salt,ORDI,2023,15.4402518134267,5.930207959033799,103.08236429461496,24.91029863108164,6.893200646568323,3.941051347277549
Gironès,17164,Salt,ORDI,2024,26.8294,24.5869,218.9133395148262,140.3515627838195,8.148545444805965,5.670486070449397
Gironès,17164,Salt,ORDI,2025,22.85059492408736,14.005624150883737,190.58649072960588,74.92223998949956,8.276886201218646,5.440998262516384
Gironès,17164,Salt,ORDI,2026,25.08122544411388,12.90129248397456,206.25014991979032,74.93102438802632,8.223288386740034,5.808024620874419
Gironès,17166,Sant Andreu Salou,BLAT,2022,18.3912,83.1279,130.6295302345356,481.3762980396391,6.993020346644048,5.818590439933471
Gironès,17166,Sant Andreu Salou,BLAT,2023,27.321100255208,107.2138180854808,189.83337778429916,658.0388908879379,6.928727680149225,6.099444731284083
Gironès,17166,Sant Andreu Salou,BLAT,2024,11.5741,62.8938,98.23932510927624,458.2636536789776,8.341134382132624,7.152312835765635
Gironès,17166,Sant Andreu Salou,BLAT,2025,22.489898013764208,99.02424300763155,176.15448501606497,648.3177187671771,7.898275418108626,6.446959719996648
Gironès,17166,Sant Andreu Salou,BLAT,2026,39.53917361402282,86.72965987342654,314.7463785417152,594.0218279174542,7.960368155749427,6.849119768074393
Gironès,17166,Sant Andreu Salou,BLAT DE MORO,2022,41.2386,11.864,407.9928334705301,108.55764751174388,9.922190475508708,9.175098952906255
Gironès,17166,Sant Andreu Salou,BLAT DE MORO,2023,31.859710391923,,242.1872478653341,,7.560448789326863,
Gironès,17166,Sant Andreu Salou,BLAT DE MORO,2024,50.286,0.0424,468.5728131556136,0.30777256153984,9.271850822766623,7.258786828769809
Gironès,17166,Sant Andreu Salou,BLAT DE MORO,2025,48.8834225772721,1.896877257137719,469.9588365312892,13.820630801494865,9.47886745306336,7.285991093777685
Gironès,17166,Sant Andreu Salou,BLAT DE MORO,2026,33.4924335532384,,305.7754045703763,,9.129686085196717,
Gironès,17166,Sant Andreu Salou,ORDI,2022,47.8503,97.7546,311.00668562427063,382.6717366276608,6.533732479578563,3.932078771445224
Gironès,17166,Sant Andreu Salou,ORDI,2023,46.9874978024591,42.8568927473489,259.6269256163752,146.43608280146617,5.568325979754794,3.472130888723228
Gironès,17166,Sant Andreu Salou,ORDI,2024,53.1301,97.854,432.5743351314224,535.9295624701564,8.084355328821815,5.46498742909279
Gironès,17166,Sant Andreu Salou,ORDI,2025,43.51327162468094,101.24754688294206,336.3127732984725,504.99119766127103,7.679302770502653,4.929092126441425
Gironès,17166,Sant Andreu Salou,ORDI,2026,47.25727671551438,99.7929191581488,390.73940339863776,591.2841491268011,8.268343640511969,5.925111261549047
Gironès,17173,Sant Gregori,BLAT,2022,51.7449,262.2969,336.5359421216454,1387.2334934732255,6.5874960049093145,5.114304062364942
Gironès,17173,Sant Gregori,BLAT,2023,58.3230323602951,306.28338317206067,435.676929492188,2019.3353869363252,7.406880959032183,6.464247917844933
Gironès,17173,Sant Gregori,BLAT,2024,76.6614,243.9816,624.4914214327497,1626.737827030064,8.228339673666897,6.45755483393551
Gironès,17173,Sant Gregori,BLAT,2025,66.8088907446761,227.65898921062237,612.3214809537126,1801.72318243447,8.968344492128306,7.864149964700623
Gironès,17173,Sant Gregori,BLAT,2026,89.81527673285103,229.53325012478405,691.9638729458599,1471.3003328349246,7.704300405420516,6.40996601596964
Gironès,17173,Sant Gregori,BLAT DE MORO,2022,,36.7175,,423.4423794423125,,10.39376869275752
Gironès,17173,Sant Gregori,BLAT DE MORO,2023,13.082727214864,23.65378779079,107.55549332148765,227.9875682730538,9.65684364877876,9.582322805932264
Gironès,17173,Sant Gregori,BLAT DE MORO,2024,,24.3867,,236.924547714152,,9.82451634983514
Gironès,17173,Sant Gregori,BLAT DE MORO,2025,,35.342312510355065,,364.4476217929945,,10.189092712564085
Gironès,17173,Sant Gregori,BLAT DE MORO,2026,,25.062505282020368,,250.0663821442758,,9.977708905409042
Gironès,17173,Sant Gregori,ORDI,2022,34.7414,203.7833,243.20757588266187,862.1610765319298,6.957775045159497,4.1842099408721865
Gironès,17173,Sant Gregori,ORDI,2023,26.0197145578004,185.6167089602283,187.0728611123889,797.6644681163807,7.290253486528966,4.288635163500949
Gironès,17173,Sant Gregori,ORDI,2024,44.9078,255.9537,361.3646120219796,1485.4018013063526,8.045458682647318,5.696125883332609
Gironès,17173,Sant Gregori,ORDI,2025,45.15300158120847,272.23299504927195,407.0850784991312,1664.3827092936417,8.804656000392086,6.188017068601715
Gironès,17173,Sant Gregori,ORDI,2026,24.2376923969617,254.43367242123844,195.9984681417374,1465.0796851111231,8.086515206633559,5.758198870334853
Gironès,17176,Sant Jordi Desvalls,BLAT,2022,19.746,92.9104,110.10100057288768,436.173719009622,5.599020750082242,4.662619024702509
Gironès,17176,Sant Jordi Desvalls,BLAT,2023,46.938520240378,45.22325950213315,169.41978715317322,136.6820543303924,3.977330915943067,3.248911393246363
Gironès,17176,Sant Jordi Desvalls,BLAT,2024,26.7528,58.766,146.9755896176192,272.3741805815022,5.479133591789707,4.329473485044328
Gironès,17176,Sant Jordi Desvalls,BLAT,2025,2.749512688794161,57.97257014989292,16.237198020629563,312.7980793232975,6.236769930145722,5.217474277904308
Gironès,17176,Sant Jordi Desvalls,BLAT,2026,9.189625976710662,59.482905722284464,66.01580141457643,365.3445344832312,7.183731044318972,6.142008868715367
Gironès,17176,Sant Jordi Desvalls,BLAT DE MORO,2022,178.2538,43.223,1813.803499218173,442.180411795691,10.135251760508805,10.224287155788057
Gironès,17176,Sant Jordi Desvalls,BLAT DE MORO,2023,52.511467355597,36.3950916581485,462.6709411820029,337.76592236070434,8.933214803233648,8.854874274968372
Gironès,17176,Sant Jordi Desvalls,BLAT DE MORO,2024,17.3497,7.0915,147.06203547421532,57.46439234474041,8.474427416778084,8.06516149299536
Gironès,17176,Sant Jordi Desvalls,BLAT DE MORO,2025,206.4230656658551,54.923889115347,2022.3467760628248,529.285820363883,9.9222748250173,9.925556970686484
Gironès,17176,Sant Jordi Desvalls,BLAT DE MORO,2026,200.67475831461888,58.26088578902258,1846.80657207724,566.4020093577583,9.202983910820551,9.721822826533112
Gironès,17176,Sant Jordi Desvalls,ORDI,2022,20.1376,137.6597,136.70139322823124,598.5520338075773,6.857223868793614,4.354214666106143
Gironès,17176,Sant Jordi Desvalls,ORDI,2023,49.7171806263238,188.2350109158629,252.35114433243223,534.890175685744,5.068145303825108,2.8788367300243216
Gironès,17176,Sant Jordi Desvalls,ORDI,2024,63.9436,165.9246,466.53918326304665,808.5715012295298,7.317153685208889,4.779334177292434
Gironès,17176,Sant Jordi Desvalls,ORDI,2025,37.922982872526994,122.31282728236523,262.765138894564,583.4273816352965,7.005198060216371,4.864154762432499
Gironès,17176,Sant Jordi Desvalls,ORDI,2026,31.592504325455067,170.9896843055406,248.5434564147541,941.120152047882,7.867165383736132,5.503958650313659
Gironès,17178,Sant Joan de Mollet,BLAT,2022,1.6652,29.3832,8.256776258575268,114.88496976784882,5.143940252922786,3.737852651307844
Gironès,17178,Sant Joan de Mollet,BLAT,2023,10.7705936411797,7.6888279311735,38.467847062278295,24.87817402924918,3.221776761077907,3.2937581731878183
Gironès,17178,Sant Joan de Mollet,BLAT,2024,4.6636,10.6721,28.126008765820373,53.61781489994727,5.948787094454729,5.160585619745715
Gironès,17178,Sant Joan de Mollet,BLAT,2025,20.98104055745224,8.550004769641987,136.77172873049125,51.550023042729,6.482226565557002,5.878838969170243
Gironès,17178,Sant Joan de Mollet,BLAT,2026,20.981114954473888,2.703696917682778,145.83107505570547,16.809951468249594,6.950587486515312,6.217394915202506
Gironès,17178,Sant Joan de Mollet,BLAT DE MORO,2022,52.0442,7.6303,536.2741394879566,72.41908127989228,10.34986139616504,9.558700735634003
Gironès,17178,Sant Joan de Mollet,BLAT DE MORO,2023,22.8492917214867,5.1184818446082,225.2779804766634,50.73510819639167,9.99622869475758,10.01264186241619
Gironès,17178,Sant Joan de Mollet,BLAT DE MORO,2024,10.9488,0.0709,94.25355491568604,0.547279906881158,8.280796464365633,7.794181174090239
Gironès,17178,Sant Joan de Mollet,BLAT DE MORO,2025,28.30033671186237,6.9408972404924425,226.03957768865664,58.962142130656616,8.224518862058321,8.670010397335886
Gironès,17178,Sant Joan de Mollet,BLAT DE MORO,2026,39.80415800553498,7.078564805818162,340.0985792299777,63.65856547796602,8.544297788755767,8.993145817587548
Gironès,17178,Sant Joan de Mollet,ORDI,2022,1.2823,13.1079,8.570224597697125,53.034325475954375,6.549093761196408,3.9898636683147584
Gironès,17178,Sant Joan de Mollet,ORDI,2023,9.79823127391519,26.5004222758748,52.93621647867391,76.43894131027798,5.490527523227501,2.993145835497192
Gironès,17178,Sant Joan de Mollet,ORDI,2024,22.4326,32.469500000000004,165.31528964850017,167.36909588249915,7.372191652375037,5.078099296550188
Gironès,17178,Sant Joan de Mollet,ORDI,2025,5.313667459831796,37.31134470220399,39.73642322816508,199.6166623381976,7.40582500480393,5.359640125531012
Gironès,17178,Sant Joan de Mollet,ORDI,2026,9.18477743044961,32.80285461246298,74.32399091203803,176.4056341107788,8.09208404611278,5.377752521689255
Gironès,17179,Sant Julià de Ramis,BLAT,2022,51.0512,126.4639,326.97170641532216,686.3620581140968,6.559847294656152,5.463868008738174
Gironès,17179,Sant Julià de Ramis,BLAT,2023,44.3585146591347,194.8719412085743,265.96694848414324,950.587955754599,6.1444373009579,5.181735585061626
Gironès,17179,Sant Julià de Ramis,BLAT,2024,66.435,73.4988,449.1324157094224,433.6143801697413,6.662938800952185,5.862213617528686
Gironès,17179,Sant Julià de Ramis,BLAT,2025,16.636310007119697,172.31479144014014,139.4530025264396,1067.31439447523,8.394313549746041,6.25189279362801
Gironès,17179,Sant Julià de Ramis,BLAT,2026,32.16196630698138,184.439530358244,253.99580898269903,1160.2104655893015,7.897396774760141,6.290465299579653
Gironès,17179,Sant Julià de Ramis,BLAT DE MORO,2022,12.5191,12.5187,128.3593161397926,134.36353329993256,10.322757165069874,10.66941963584595
Gironès,17179,Sant Julià de Ramis,BLAT DE MORO,2023,4.2336641139,9.3589137652451,44.70812428558799,97.75718474993948,10.668368835764316,10.47903559886034
Gironès,17179,Sant Julià de Ramis,BLAT DE MORO,2025,3.826243038505232,3.1608801384242,38.33894284779576,32.47579534840886,10.146466022340665,10.274288782300706
Gironès,17179,Sant Julià de Ramis,ORDI,2022,43.0026,44.1637,288.55611129666204,206.16790669530744,6.974412813632239,4.682997659731759
Gironès,17179,Sant Julià de Ramis,ORDI,2023,62.64606734295021,71.9790926647177,372.8065391326894,294.2114493436711,6.373783665138273,4.216913976789741
Gironès,17179,Sant Julià de Ramis,ORDI,2024,37.964400000000005,181.562,280.1091686206877,989.7778505225416,7.504651080251198,5.3693990081613885
Gironès,17179,Sant Julià de Ramis,ORDI,2025,37.39642070607519,96.60766502449,313.0503598919893,585.6732258989624,8.337816138350783,6.113968636132558
Gironès,17179,Sant Julià de Ramis,ORDI,2026,40.6230628763759,124.343341357946,344.07407004618,757.6850762508288,8.469919441900926,6.093491360101769
Gironès,17181,Sant Martí de Llémena,BLAT,2022,8.3046,41.3742,35.194312396784326,208.1751126595965,4.564724585506807,4.717665378467213
Gironès,17181,Sant Martí de Llémena,BLAT,2023,8.0890565711756,40.36650488294508,34.829577709168376,206.88031242296896,4.358247195582156,5.043732176730873
Gironès,17181,Sant Martí de Llémena,BLAT,2024,,42.7487,,321.7553292085858,,7.2522581886674224
Gironès,17181,Sant Martí de Llémena,BLAT,2025,3.7662940241864993,37.96305436292986,37.73468761807394,360.18007813405694,9.473280091580596,9.23469694071446
Gironès,17181,Sant Martí de Llémena,BLAT,2026,3.7662940241864975,24.051117722579704,27.747507610239158,156.1919454859814,7.36732380213796,6.494165771736465
Gironès,17181,Sant Martí de Llémena,BLAT DE MORO,2022,,0.0962,,0.984575162170422,,10.23466904543058
Gironès,17181,Sant Martí de Llémena,BLAT DE MORO,2024,,0.0963,,0.78905211059625,,8.193687545132398
Gironès,17181,Sant Martí de Llémena,BLAT DE MORO,2025,,0.096215259999892,,1.0047035763260503,,10.442247688435058
Gironès,17181,Sant Martí de Llémena,ORDI,2022,3.8542,9.0296,24.270679575095365,35.18454386514917,5.672988348418203,3.4704801986165785
Gironès,17181,Sant Martí de Llémena,ORDI,2023,0.705650928983,14.270509919567,4.332240455634953,60.2425192214221,6.139353436236065,3.992163539088659
Gironès,17181,Sant Martí de Llémena,ORDI,2024,1.7212,32.7064,16.331463168546723,215.25197873971945,9.488416900154965,6.408876086467521
Gironès,17181,Sant Martí de Llémena,ORDI,2025,1.720291049996124,69.63375494608948,16.203912624959102,525.0569632472826,9.419285547637774,7.623475316094211
Gironès,17181,Sant Martí de Llémena,ORDI,2026,1.720275209995839,34.4916900018474,13.707226307165456,199.708578196588,7.968042687308513,5.790049086776886
Gironès,17182,Sant Martí Vell,BLAT,2022,0.5244,36.8414,2.206780063604936,162.13529125686412,4.557446135177132,4.318721877611404
Gironès,17182,Sant Martí Vell,BLAT,2023,,24.8060295978247,,86.65130285827637,,3.613579422364363
Gironès,17182,Sant Martí Vell,BLAT,2024,,25.1455,,117.21376733478516,,4.664557738973062
Gironès,17182,Sant Martí Vell,BLAT,2025,3.2519544650965875,20.66865629549156,20.48340385937508,115.4059325553672,6.667242937161998,5.527417265421237
Gironès,17182,Sant Martí Vell,BLAT,2026,3.2519544650965875,25.378163521961103,21.61184047747478,156.2384584293599,6.645800459211804,6.156413102711638
Gironès,17182,Sant Martí Vell,BLAT DE MORO,2022,2.4749,,23.007057598143923,,9.122578232495869,
Gironès,17182,Sant Martí Vell,BLAT DE MORO,2023,2.46138973614,0.0233459093051,19.23456796695308,0.176805845821666,7.814515387196304,7.573311602947181
Gironès,17182,Sant Martí Vell,BLAT DE MORO,2024,2.4636,0.0371,21.815970328184267,0.304015696074658,8.855321613973157,8.194493155651154
Gironès,17182,Sant Martí Vell,BLAT DE MORO,2025,2.001225775002941,,19.107126644555606,,9.5477116491404,
Gironès,17182,Sant Martí Vell,BLAT DE MORO,2026,2.001202825003426,,18.29560971906944,,9.142306562073797,
Gironès,17182,Sant Martí Vell,ORDI,2022,5.0289,57.7833,33.86801402259287,226.3415542536514,6.7507630060888655,3.613936536409112
Gironès,17182,Sant Martí Vell,ORDI,2023,8.98751813053949,68.0294094896753,47.30520129333733,196.73427867512967,5.185559774966351,2.897391133678984
Gironès,17182,Sant Martí Vell,ORDI,2024,4.8384,53.5318,37.342206587846086,260.8418654977134,7.686282488405109,4.806715524932329
Gironès,17182,Sant Martí Vell,ORDI,2025,5.272131706997524,86.97058817986344,38.84451127242497,450.3768019583172,7.291410969107616,5.070518113218159
Gironès,17182,Sant Martí Vell,ORDI,2026,2.3914362474014874,72.01864643567743,19.51544000312157,401.61312122552295,8.160552063358104,5.57651582058292
Gironès,17198,Sarrià de Ter,BLAT,2022,,6.462199999999999,,34.487172089247565,,5.892287992594508
Gironès,17198,Sarrià de Ter,BLAT,2023,2.7782032569709,16.4221173090097,22.40419317835676,107.3171713673683,8.311572767302467,6.797167382975271
Gironès,17198,Sarrià de Ter,BLAT,2024,2.7801,15.2612,18.20345519240442,87.15329680649172,6.896804842704393,5.619429287125535
Gironès,17198,Sarrià de Ter,ORDI,2022,,1.1549,,5.161387646418786,,3.5012588587468247
Gironès,17198,Sarrià de Ter,ORDI,2023,,4.315606841634,,17.907628594947933,,4.281292490032173
Gironès,17198,Sarrià de Ter,ORDI,2024,0.0999,10.4277,0.825106327275616,57.008054545771984,8.25932259535151,5.376723955106527
Gironès,17198,Sarrià de Ter,ORDI,2025,2.8258252179447227,30.824496857870965,25.134256781305016,176.06294969241594,8.541656490425883,5.719956212731523
Gironès,17198,Sarrià de Ter,ORDI,2026,2.8257347515062,37.31360438880013,23.72532556456548,215.51971926487195,8.396161583078234,5.775901920897281
Gironès,17207,la Tallada d'Empordà,BLAT,2025,12.736360609868353,,95.91206379154563,,7.730323896096929,
Gironès,17229,Vilablareix,AMETLLER,2025,0.028447076447574,,0.0430971821609704,,1.5149951257871976,
Gironès,17229,Vilablareix,AMETLLER,2026,0.028447076447574,,0.0385749991305987,,1.3560268381775455,
Gironès,17229,Vilablareix,BLAT,2022,34.1543,11.6686,216.7477029910838,55.30542588752788,6.489002790225953,4.6738539957869705
Gironès,17229,Vilablareix,BLAT,2023,15.4619272428156,14.1852511831136,104.74926007143182,94.10190560391732,7.090828524805433,6.771736488639005
Gironès,17229,Vilablareix,BLAT,2024,58.1552,14.1045,445.5541414294223,86.72697026872595,7.565891651394862,6.224632612211792
Gironès,17229,Vilablareix,BLAT,2025,45.24577474863932,6.764006576010414,376.5746262975428,50.52830105326927,8.492860300303137,7.34902371921619
Gironès,17229,Vilablareix,BLAT,2026,42.52851398303624,31.36885923979818,331.4393874921538,211.06775797619304,7.793345133675686,6.728576144981642
Gironès,17229,Vilablareix,BLAT DE MORO,2022,90.5487,19.8489,942.5140712109448,201.57611106728288,10.32242683218356,9.986320036700697
Gironès,17229,Vilablareix,BLAT DE MORO,2023,51.113235448559,11.0060737720906,499.8844687829708,107.93972271613396,9.85839885972091,9.697899501810427
Gironès,17229,Vilablareix,BLAT DE MORO,2024,31.2447,0.8609,308.27562698257674,8.125188531691716,9.58514634375468,9.022497212591404
Gironès,17229,Vilablareix,BLAT DE MORO,2025,68.5242868808746,6.418620856368524,696.6738014071982,61.57080369504084,9.844833297071457,9.569115556966231
Gironès,17229,Vilablareix,BLAT DE MORO,2026,71.96778611508282,6.519971920918595,693.8797256009468,59.97066161431284,9.641532177902096,9.197993847474056
Gironès,17229,Vilablareix,ORDI,2022,35.267,12.8556,220.13047026243416,54.174952292294186,6.315075766582501,4.16385308726987
Gironès,17229,Vilablareix,ORDI,2023,28.0423598969199,16.653077098289998,187.42307650823076,71.19315322255156,6.788457888160661,4.198715933891882
Gironès,17229,Vilablareix,ORDI,2024,43.4051,19.8327,353.62078150651,111.93040267034412,8.087368310536272,5.683506260094969
Gironès,17229,Vilablareix,ORDI,2025,38.593994148048914,4.39367700684186,304.95993044022475,25.440105542444805,7.894169192043066,5.799870946278412
Gironès,17229,Vilablareix,ORDI,2026,33.81181467436871,4.702710839045914,278.334440844002,27.07639224469168,8.231869348763329,5.757613676750098
Gironès,17230,Viladasens,BLAT,2022,11.1977,152.1585,58.303917744597406,671.8905454628581,5.274330639979107,4.461278817479283
Gironès,17230,Viladasens,BLAT,2023,12.512928999358,136.5835157738138,61.95598277495501,451.76103467943415,4.968829000916073,3.481218364904973
Gironès,17230,Viladasens,BLAT,2024,6.6744,122.1233,36.44135621331071,593.7744884427439,6.031368216354764,4.960490040243285
Gironès,17230,Viladasens,BLAT,2025,15.537307346816496,175.89283371677666,113.20529913427264,982.5863420586954,7.644546386129699,5.542584358658007
Gironès,17230,Viladasens,BLAT,2026,15.53724090469137,152.54692259911562,114.50698704954422,898.0530392363955,7.369840485318702,5.887061003494814
Gironès,17230,Viladasens,ORDI,2022,31.5899,227.7504,210.04176935887853,989.1006170814088,6.470122245711138,4.36346675784677
Gironès,17230,Viladasens,ORDI,2023,38.932724928358,242.5542340392108,201.74341493596768,681.426066030823,4.972865669397267,2.884108108751576
Gironès,17230,Viladasens,ORDI,2024,47.8672,239.9891,347.9784844992975,1233.598043057307,7.381728544118944,5.165606635287424
Gironès,17230,Viladasens,ORDI,2025,15.072927061145544,161.273409763605,109.07031751891316,831.2233743171593,7.539052963621771,5.2721288361115
Gironès,17230,Viladasens,ORDI,2026,27.74933152677967,187.58893389539537,216.56267486749,1070.1851746434156,7.804248353099775,5.70494832728342
Lluçanès,8004,Alpens,BLAT,2022,,17.7506,,93.13693456967717,,5.008019468978996
Lluçanès,8004,Alpens,BLAT,2023,,13.723369914487,,103.92706166699068,,6.328879864059361
Lluçanès,8004,Alpens,ORDI,2023,,0.1720185293288,,0.979336266205994,,5.707638971442561
Lluçanès,8004,Alpens,ORDI,2024,,16.6017,,95.64454287052818,,5.9179137555962456
Lluçanès,8004,Alpens,ORDI,2026,,17.53776503467534,,82.30050417004901,,4.692758969419764
Lluçanès,8108,Lluçà,BLAT,2022,,74.9014,,296.1673793694,,4.074492348768861
